,n_total,n_fd,n_nofd,n_train_full,n_train_quantum,n_test,n_qubits,reps,C,min_magn,auc_rbf_full,acc_rbf_full,auc_rbf_sub,acc_rbf_sub,auc_qsvm,acc_qsvm,delta_auc_fair,delta_auc_full,File
0,68,34,34,51,51,17,4,2,1.0,7.0,0.875,0.8235294117647058,0.875,0.8235294117647058,0.875,0.9411764705882352,0.0,0.0,Results/exp_7.0_4_2_100.csv
0,68,34,34,51,51,17,4,2,1.0,7.0,0.875,0.8235294117647058,0.875,0.8235294117647058,0.875,0.9411764705882352,0.0,0.0,Results/exp_7.0_4_2_150.csv
0,68,34,34,51,51,17,4,2,1.0,7.0,0.875,0.8235294117647058,0.875,0.8235294117647058,0.875,0.9411764705882352,0.0,0.0,Results/exp_7.0_4_2_200.csv
0,68,34,34,51,51,17,4,2,1.0,7.0,0.875,0.8235294117647058,0.875,0.8235294117647058,0.875,0.9411764705882352,0.0,0.0,Results/exp_7.0_4_2_250.csv
0,68,34,34,51,50,17,4,2,1.0,7.0,0.875,0.8235294117647058,0.875,0.8235294117647058,0.875,0.9411764705882352,0.0,0.0,Results/exp_7.0_4_2_50.csv
0,68,34,34,51,51,17,4,3,1.0,7.0,0.875,0.8235294117647058,0.875,0.8235294117647058,0.9027777777777778,0.9411764705882352,0.0277777777777777,0.0277777777777777,Results/exp_7.0_4_3_100.csv
0,68,34,34,51,51,17,4,3,1.0,7.0,0.875,0.8235294117647058,0.875,0.8235294117647058,0.9027777777777778,0.9411764705882352,0.0277777777777777,0.0277777777777777,Results/exp_7.0_4_3_150.csv
0,68,34,34,51,51,17,4,3,1.0,7.0,0.875,0.8235294117647058,0.875,0.8235294117647058,0.9027777777777778,0.9411764705882352,0.0277777777777777,0.0277777777777777,Results/exp_7.0_4_3_200.csv
0,68,34,34,51,51,17,4,3,1.0,7.0,0.875,0.8235294117647058,0.875,0.8235294117647058,0.9027777777777778,0.9411764705882352,0.0277777777777777,0.0277777777777777,Results/exp_7.0_4_3_250.csv
0,68,34,34,51,50,17,4,3,1.0,7.0,0.875,0.8235294117647058,0.875,0.8235294117647058,0.9027777777777778,0.9411764705882352,0.0277777777777777,0.0277777777777777,Results/exp_7.0_4_3_50.csv
0,68,34,34,51,51,17,6,1,1.0,7.0,0.9305555555555556,0.8235294117647058,0.9305555555555556,0.8235294117647058,0.9166666666666666,0.9411764705882352,-0.0138888888888889,-0.0138888888888889,Results/exp_7.0_6_1_100.csv
0,68,34,34,51,51,17,6,1,1.0,7.0,0.9305555555555556,0.8235294117647058,0.9305555555555556,0.8235294117647058,0.9166666666666666,0.9411764705882352,-0.0138888888888889,-0.0138888888888889,Results/exp_7.0_6_1_150.csv
0,68,34,34,51,51,17,6,1,1.0,7.0,0.9305555555555556,0.8235294117647058,0.9305555555555556,0.8235294117647058,0.9166666666666666,0.9411764705882352,-0.0138888888888889,-0.0138888888888889,Results/exp_7.0_6_1_200.csv
0,68,34,34,51,51,17,6,1,1.0,7.0,0.9305555555555556,0.8235294117647058,0.9305555555555556,0.8235294117647058,0.9166666666666666,0.9411764705882352,-0.0138888888888889,-0.0138888888888889,Results/exp_7.0_6_1_250.csv
0,68,34,34,51,50,17,6,1,1.0,7.0,0.9305555555555556,0.8235294117647058,0.9305555555555556,0.8235294117647058,0.9166666666666666,0.9411764705882352,-0.0138888888888889,-0.0138888888888889,Results/exp_7.0_6_1_50.csv
0,68,34,34,51,51,17,6,2,1.0,7.0,0.9305555555555556,0.8235294117647058,0.9305555555555556,0.8235294117647058,0.986111111111111,0.9411764705882352,0.0555555555555554,0.0555555555555554,Results/exp_7.0_6_2_100.csv
0,68,34,34,51,51,17,6,2,1.0,7.0,0.9305555555555556,0.8235294117647058,0.9305555555555556,0.8235294117647058,0.986111111111111,0.9411764705882352,0.0555555555555554,0.0555555555555554,Results/exp_7.0_6_2_150.csv
0,68,34,34,51,51,17,6,2,1.0,7.0,0.9305555555555556,0.8235294117647058,0.9305555555555556,0.8235294117647058,0.986111111111111,0.9411764705882352,0.0555555555555554,0.0555555555555554,Results/exp_7.0_6_2_200.csv
0,68,34,34,51,51,17,6,2,1.0,7.0,0.9305555555555556,0.8235294117647058,0.9305555555555556,0.8235294117647058,0.986111111111111,0.9411764705882352,0.0555555555555554,0.0555555555555554,Results/exp_7.0_6_2_250.csv
0,68,34,34,51,50,17,6,2,1.0,7.0,0.9305555555555556,0.8235294117647058,0.9305555555555556,0.8235294117647058,0.986111111111111,0.9411764705882352,0.0555555555555554,0.0555555555555554,Results/exp_7.0_6_2_50.csv
0,68,34,34,51,51,17,6,3,1.0,7.0,0.9305555555555556,0.8235294117647058,0.9305555555555556,0.8235294117647058,0.9166666666666666,0.9411764705882352,-0.0138888888888889,-0.0138888888888889,Results/exp_7.0_6_3_100.csv
0,68,34,34,51,51,17,6,3,1.0,7.0,0.9305555555555556,0.8235294117647058,0.9305555555555556,0.8235294117647058,0.9166666666666666,0.9411764705882352,-0.0138888888888889,-0.0138888888888889,Results/exp_7.0_6_3_150.csv
0,68,34,34,51,51,17,6,3,1.0,7.0,0.9305555555555556,0.8235294117647058,0.9305555555555556,0.8235294117647058,0.9166666666666666,0.9411764705882352,-0.0138888888888889,-0.0138888888888889,Results/exp_7.0_6_3_200.csv
0,68,34,34,51,51,17,6,3,1.0,7.0,0.9305555555555556,0.8235294117647058,0.9305555555555556,0.8235294117647058,0.9166666666666666,0.9411764705882352,-0.0138888888888889,-0.0138888888888889,Results/exp_7.0_6_3_250.csv
0,68,34,34,51,50,17,6,3,1.0,7.0,0.9305555555555556,0.8235294117647058,0.9305555555555556,0.8235294117647058,0.9166666666666666,0.9411764705882352,-0.0138888888888889,-0.0138888888888889,Results/exp_7.0_6_3_50.csv
0,68,34,34,51,51,17,8,1,1.0,7.0,0.9305555555555556,0.8235294117647058,0.9305555555555556,0.8235294117647058,0.986111111111111,0.9411764705882352,0.0555555555555554,0.0555555555555554,Results/exp_7.0_8_1_100.csv
0,68,34,34,51,51,17,8,1,1.0,7.0,0.9305555555555556,0.8235294117647058,0.9305555555555556,0.8235294117647058,0.986111111111111,0.9411764705882352,0.0555555555555554,0.0555555555555554,Results/exp_7.0_8_1_150.csv
0,68,34,34,51,51,17,8,1,1.0,7.0,0.9305555555555556,0.8235294117647058,0.9305555555555556,0.8235294117647058,0.986111111111111,0.9411764705882352,0.0555555555555554,0.0555555555555554,Results/exp_7.0_8_1_200.csv
0,68,34,34,51,51,17,8,1,1.0,7.0,0.9305555555555556,0.8235294117647058,0.9305555555555556,0.8235294117647058,0.986111111111111,0.9411764705882352,0.0555555555555554,0.0555555555555554,Results/exp_7.0_8_1_250.csv
0,68,34,34,51,50,17,8,1,1.0,7.0,0.9305555555555556,0.8235294117647058,0.9305555555555556,0.8235294117647058,0.986111111111111,0.9411764705882352,0.0555555555555554,0.0555555555555554,Results/exp_7.0_8_1_50.csv
0,68,34,34,51,51,17,8,2,1.0,7.0,0.9305555555555556,0.8235294117647058,0.9305555555555556,0.8235294117647058,1.0,0.9411764705882352,0.0694444444444444,0.0694444444444444,Results/exp_7.0_8_2_100.csv
0,68,34,34,51,51,17,8,2,1.0,7.0,0.9305555555555556,0.8235294117647058,0.9305555555555556,0.8235294117647058,1.0,0.9411764705882352,0.0694444444444444,0.0694444444444444,Results/exp_7.0_8_2_150.csv
0,68,34,34,51,51,17,8,2,1.0,7.0,0.9305555555555556,0.8235294117647058,0.9305555555555556,0.8235294117647058,1.0,0.9411764705882352,0.0694444444444444,0.0694444444444444,Results/exp_7.0_8_2_200.csv
0,68,34,34,51,51,17,8,2,1.0,7.0,0.9305555555555556,0.8235294117647058,0.9305555555555556,0.8235294117647058,1.0,0.9411764705882352,0.0694444444444444,0.0694444444444444,Results/exp_7.0_8_2_250.csv
0,68,34,34,51,50,17,8,2,1.0,7.0,0.9305555555555556,0.8235294117647058,0.9305555555555556,0.8235294117647058,1.0,0.9411764705882352,0.0694444444444444,0.0694444444444444,Results/exp_7.0_8_2_50.csv
0,68,34,34,51,51,17,8,3,1.0,7.0,0.9305555555555556,0.8235294117647058,0.9305555555555556,0.8235294117647058,0.9166666666666666,0.9411764705882352,-0.0138888888888889,-0.0138888888888889,Results/exp_7.0_8_3_100.csv
0,68,34,34,51,51,17,8,3,1.0,7.0,0.9305555555555556,0.8235294117647058,0.9305555555555556,0.8235294117647058,0.9166666666666666,0.9411764705882352,-0.0138888888888889,-0.0138888888888889,Results/exp_7.0_8_3_150.csv
0,68,34,34,51,51,17,8,3,1.0,7.0,0.9305555555555556,0.8235294117647058,0.9305555555555556,0.8235294117647058,0.9166666666666666,0.9411764705882352,-0.0138888888888889,-0.0138888888888889,Results/exp_7.0_8_3_200.csv
0,68,34,34,51,51,17,8,3,1.0,7.0,0.9305555555555556,0.8235294117647058,0.9305555555555556,0.8235294117647058,0.9166666666666666,0.9411764705882352,-0.0138888888888889,-0.0138888888888889,Results/exp_7.0_8_3_250.csv
0,68,34,34,51,50,17,8,3,1.0,7.0,0.9305555555555556,0.8235294117647058,0.9305555555555556,0.8235294117647058,0.9166666666666666,0.9411764705882352,-0.0138888888888889,-0.0138888888888889,Results/exp_7.0_8_3_50.csv
